DelineationCode,SampleDate,CFC_ALG,CFC_ALL_EMAP,CFC_ALL_SWAMP,CFC_AQM,CFC_BRS,CFC_HUM,CFC_LTR,CFC_LWD,CFC_OHV,CFC_RCK,CFC_UCB,FL_F,FL_M,FL_N_F,FL_N_M,FL_Q_F,FL_Q_M,MWVM_F,MWVM_M,NFC_DLU,NFC_EFR,NFC_ERN,PBM_E,PBM_S,PBM_V,PCT_BDRK,PCT_BIGR,PCT_CB,PCT_CF,PCT_CF_WT,PCT_CPOM,PCT_DR,PCT_FAST,PCT_FAST_WT,PCT_FN,PCT_GC,PCT_GF,PCT_GL,PCT_GL_WT,PCT_HP,PCT_MAA,PCT_MAP,PCT_MAU,PCT_MCP,PCT_MIAT1,PCT_MIAT1P,PCT_MIATP,PCT_NSA,PCT_OT,PCT_POOL,PCT_POOL_WT,PCT_RA,PCT_RA_WT,PCT_RC,PCT_RI,PCT_RI_WT,PCT_RN,PCT_RN_WT,PCT_RR,PCT_RS,PCT_SA,PCT_SAFN,PCT_SB,PCT_SFGF,PCT_SLOW,PCT_SLOW_WT,PCT_WD,PCT_XB,PWVZ,RBP_CHN,RBP_EPI,RBP_FLW,RBP_PLS,RBP_SED,SB_PP_D10,SB_PP_D25,SB_PP_D50,SB_PP_D75,SB_PP_D90,SB_PT_D10,SB_PT_D25,SB_PT_D50,SB_PT_D75,SB_PT_D90,SINU,SINU_WORKING,Slope_0,Slope_0_5,Slope_1,Slope_2,W1_HALL_EMAP,W1_HALL_SNARL,W1_HALL_SWAMP,W1H_BLDG,W1H_BRDG,W1H_CROP,W1H_LDFL,W1H_LOG,W1H_MINE,W1H_ORVY,W1H_PARK,W1H_PIPE,W1H_PSTR,W1H_PVMT,W1H_PWRL,W1H_ROAD,W1H_TRAL,W1H_VEGM,W1H_WALL,XBEARING,XBKF_H,XC,XCDENBK,XCDENMID,XCM,XCMG,XEMBED,XFC_ALG,XFC_AQM,XFC_BIG,XFC_BRS,XFC_HUM,XFC_LTR,XFC_LWD,XFC_NAT_EMAP,XFC_NAT_SWAMP,XFC_OHV,XFC_RCK,XFC_UCB,XG,XGB,XGH,XGW,XKBF_W,XM,XMIAT,XMIATP,XMW,XPCAN,XPCM,XPCMG,XPGVEG,XPMGVEG,XPMID,XSDGM,XSLOPE,XSPDGM,XSPGM,XWAK,XWDA,XWDEPTH,XWDM,XWDO,XWDR,XWIDTH,XWPH,XWSC,XWSL,XWTB,XWTC,XWTF,XWV_F,XWV_M
SMC04932,7/12/2010,11,6,7,11,11,0,4,0,11,11,4,1.527721803,0.043260264,NA,NA,1.527721803,0.043260264,0.65,0.19812,Agriculture,NO,NO,18.18181818,45.45454545,36.36363636,0,7.619047619,1.904761905,0,0,8.571428571,0,11,9.9,19.04761905,3.80952381,5.714285714,58.5,52.65,0,6.730769231,16.34615385,10.57692308,15.23809524,0,0,30.95238095,16.50485437,0,20.5,18.45,0,0,3.80952381,7.5,6.75,3.5,3.15,0,0,63.80952381,82.85714286,1.904761905,88.57142857,79,71.1,0,0,0,NA,NA,,,NA,1.03,7.0075,157,625,625,0.03,1.03,1.03,1.03,40,,,0,90,90,90,0.068181818,,0.068181818,0,0,0.3335,0.068181818,0,0,0,0,0.068181818,0,0,,0,,0,0.469863636,144,0.622727273,1.904761905,,9.49197861,42.13203463,72.35930736,50,8.636363636,17.95454545,14.09090909,5,0,1.818181818,0,39.09090909,58.86363636,20,8.636363636,5.454545455,30.22727273,77.95454545,16.59090909,13.63636364,10.94545455,40.22727273,0.113095238,0.365384615,,0.19047619,0.19047619,0.19047619,1,0.590909091,1.157894737,1.179571262,0.12,,0.843215054,179,0.321447028,20.73333333,42.04761905,6.53,31.10932476,6.45,7.78,1296,0.72,NA,20.18,68.324,0.285384615,0.086985231
SMC05109,6/23/2009,11,5,6,10,11,0,10,0,11,0,3,0.001216337,0.042954545,0.001216337,0.042954545,NA,NA,0.714285714,0.217714285,"Suburban, Town",NO,NO,0,100,0,0,0,0,0,0,80,2,0,0,0.952380952,0,1.904761905,98,96.04,0,43.80952381,63.80952381,34.28571429,57.14285714,0,0,33.33333333,63.80952381,0,0,0,0,0,0,0,0,0,0,0,0,97.14285714,98.0952381,0,100,98,96.04,0,0,0,NA,NA,,,NA,1.03,1.03,1.03,157,2500,1.03,1.03,1.03,1.03,1.03,,,0,40,100,100,0.613636364,,0.613636364,0,0.151545455,0,0.613636364,0,0,0,0.348636364,0,0,0,,0.424454545,,0,0,267.2,0.757272727,58.29545455,,69.78609626,78.97727273,86.93181818,,32.95454545,38.40909091,1.363636364,10.45454545,0,6.363636364,0,67.5,112.2727273,55.68181818,0,1.363636364,7.954545455,1.363636364,2.954545455,5,12.89090909,20.68181818,0.083333333,0.25,,1,1,0.772727273,0.772727273,0.090909091,1,1.03786983,0.573333333,,1.03786983,NA,0.078745098,2.091666667,3.093023256,5.7,126.9920319,2.65625,8.41,196,0.99,4,21.4,70.52,0.681818182,0.207818182
SMC05243,6/10/2010,10,5,6,11,11,0,11,0,11,8,0,704.4102098,19.94667585,NA,NA,704.4102098,19.94667585,328,99.97439985,Other,NO,NO,0,86.36363636,13.63636364,0,21.21212121,10.1010101,0,0,30.3030303,0,0,0,40.4040404,11.11111111,6.060606061,60,60,0,4.04040404,11.70212766,7.070707071,9.090909091,0,0,4.494382022,12.35955056,11.11111111,40,40,0,0,0,0,0,0,0,0,0,21.21212121,61.61616162,0,67.67676768,100,100,0,0,0,NA,NA,,,NA,1.03,1.03,1.03,1.03,9,0.03,0.03,1.03,9,157,,,30,60,60,60,1.5,,1.5,0,0,0,1.5,0,0,0,0,0,0,0,,0,,0,0,171.7,0.527272727,19.43181818,,18.38235294,48.52272727,98.52272727,45.5,11.81818182,27.95454545,7.272727273,5,0,5,0,31.81818182,64.77272727,19.54545455,7.272727273,0,50,36.81818182,25,25,22.54545455,29.09090909,0.014044944,0.3125,,1,1,1,1,1,1,0.669421038,0.053333333,,0.669421038,213,0.258086349,31.36363636,53.83333333,9.11,38.74672188,12.15238095,8.11,1139,0.67,NA,17.49,63.482,16.78975,5.117515792
SMC05247,6/1/2010,11,5,6,9,0,0,5,0,8,4,6,,,,,13.8,0.39,1.6,0.5,,,,0,0,100,0,42,15,0,0,63,0,1,1,0,27,13,99,99,0,30,61,32,7,0,,0,61,0,0,0,0,0,0,1,1,0,0,0,0,45,45,0,58,99,99,0,0,26.7,,,,,,1.03,1.03,9,40,157,1.03,1.03,9,40,157,1,,30,100,100,100,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,260,0.9,9,,0,34,61,25,23.2,4.1,4.5,0,0,2.3,0,8.1,14.5,3.6,1.8,2.7,27,54,7,20,23,25,0,,,0.5,0.5,0.5,1,0.55,1,7.8,0.1,7.8,,170,3.3,20.3,38.7,12.26,81.3,16.5,8.38,1003,0.5,0.78,22.6,72.7,0.49,0.15
SMC05291,6/7/2010,10,6,7,11,11,0,2,1,11,11,0,,,,,1.2,0.03,0.7,0.2,,,,0,0,100,0,45,10,4,4,57,0,29,29,2,18,33,65,65,0,18,32,15,13,0,0,17,32,0,6,6,0,0,0,25,25,0,0,0,0,17,19,17,52,71,71,0,0,20,,,,,,1.03,9,9,157,625,1.03,9,9,157,625,1.01,,0,0,60,90,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,19,0.8,2,,17,24,60,25,8.2,25,25.5,19.5,0,0.9,0.5,59.1,85,14.1,25,0,36,50,11,25,12.6,22,0,0.2,,0.41,0.41,0.41,1,0.77,1,20.7,1.2,20.7,,219,0.4,7.5,24,7.6,80,6,8.09,1168,0.6,0.67,27.8,82.1,0.27,0.08
SMC05702,6/7/2010,2,7,8,4,9,3,11,0,11,7,7,NA,NA,NA,NA,NA,NA,NA,NA,Urban/Industrial,NO,NO,68.18181818,4.545454545,27.27272727,0,70.47619048,33.33333333,0,0,44.76190476,6,0,0,4.761904762,32.38095238,0.952380952,51,47.94,0,7.368421053,8.139534884,0,0,67.36842105,67.36842105,100,84.81012658,11.42857143,43,40.42,0,0,0.952380952,0,0,0,0,0,0,11.42857143,16.19047619,1.904761905,17.14285714,94,88.36,0,2.857142857,NA,NA,NA,,,NA,0.23,1.03,157,625,2500,1.03,40,40,157,157,,,10,50,70,90,0.651636364,,0.651636364,0.242545455,0,0,0.409090909,0,0,0,0,0,0,0.242545455,,0.394045455,,0,0.272727273,122,0.672727273,42.61363636,,,99.09090909,155.5681818,13.85714286,0.909090909,6.590909091,16.81818182,5.909090909,3.181818182,8.636363636,0,64.77272727,80,45.22727273,6.818181818,6.818181818,56.47727273,3.409090909,5,51.47727273,7.727272727,56.47727273,2.181578947,2.181578947,,0.954545455,0.954545455,0.954545455,1,1,1,35.66525809,0.553333333,,33.75406796,224,0.277294686,10.93333333,19.23809524,5.33,36.06271777,3.942857143,7.19,3847,2.04,7.2,19.81,67.658,NA,NA
SMC05759,6/21/2010,11,5,6,3,0,0,11,0,11,6,1,41.39853759,1.172276039,NA,NA,41.39853759,1.172276039,2.36,0.719327999,Urban/Industrial,NO,NO,0,86.36363636,13.63636364,0,35.23809524,16.19047619,0,0,9.523809524,0,88.5,88.5,2.857142857,18.0952381,12.38095238,11.5,11.5,0,62.85714286,64.76190476,5.714285714,15.23809524,0,0,10.47619048,64.76190476,6.666666667,0,0,0,0,0,88.5,88.5,0,0,0,0,42.85714286,45.71428571,0.952380952,58.0952381,11.5,11.5,0,0,0,19,7,,,7,9,40,40,157,157,1.03,1.03,9,40,157,,,0,10,20,60,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,226,0.795454545,31.70454545,,3.07486631,68.40909091,111.4772727,41.17647059,56.81818182,1.363636364,3.181818182,0,0,12.27272727,0,17.27272727,30.90909091,14.09090909,2.727272727,0.454545455,43.06818182,47.15909091,3.181818182,39.88636364,18.84545455,36.70454545,0.038095238,0.363636364,,0.545454545,0.545454545,0.545454545,0.863636364,0.545454545,1,6.39607166,0.713333333,,6.39607166,256,0.096120301,15.21904762,36.95238095,8.46,104.0362954,15.83333333,7.73,1241,0.75,NA,16.36,61.448,1.254210526,0.382283368
SMC05992,5/12/2009,4,8,9,10,11,1,9,11,11,5,10,1.094474409,0.030992064,,NA,1.1,0.03,0.1,0,,,,0,9,91,0,34,8,0,0,60,0,17,17,5,21,14,57,57,0,2,3,1,46,0,0,11,3,0,26,26,0,0,3,15,15,2,2,0,0,10,15,5,29,83,83,35,0,0,,,,,,1.03,9,40,40,157,1.03,9,40,40,625,1.11,,0,70,90,100,0.66,,0.66,0,0,0,0,0,0,0,0.52,0,0,0,,0,,0,0.14,176,5.4,51,100,100,83,137,30,1.8,13.6,12.3,25,0.5,9.5,5,110.7,133.8,73.9,2.3,4.5,54,27,28,26,12.7,32,0,0.2,,1,1,1,1,1,1,17.7,0.4,13.6,13.57088606,480,0.9,23.1,48.3,5.59,17.7,4.1,7.7,3692,2,6.95,18.5,65.4,0.04,0.01
SMC06019,6/17/2010,11,5,5,5,11,0,0,0,1,6,0,0.070008473,0.001982419,NA,NA,0.070008473,0.001982419,0.85,0.25908,Urban/Industrial,NO,NO,0,100,0,0,0,0,0,0,4.761904762,0,24.5,24.5,0,0,0,75.5,75.5,0,14.42307692,45.63106796,36.53846154,0,0,0,20.19230769,46.07843137,0,0,0,0,0,43.80952381,24.5,24.5,0,0,0,0,56.19047619,56.19047619,0,56.19047619,75.5,75.5,0,0,0,NA,NA,,,NA,1.03,1.03,1.03,1.03,40,1.03,1.03,1.03,5660,5660,,,20,40,70,70,0.136363636,,0.136363636,0.136363636,0,0,0,0,0,0,0,0.545454545,0,0,,0,,0,1.363636364,302.2,0.75,0,,0.802139037,0,3.863636364,,27.27272727,2.272727273,8.181818182,5,0,0,0,13.63636364,15.90909091,0.454545455,8.181818182,0,3.863636364,87.5,3.863636364,0,9.9,0,0.050480769,0.25,,0,0,0,0.772727273,0,Inf,44.80271222,0.693333333,,1.03,253,0.056178528,2.40952381,5.619047619,10.2,178.0039526,4.289047619,7.67,2043,1.05,NA,20.12,68.216,0.197727273,0.060267273
SMC06030,4/30/2009,6,5,6,10,10,2,6,0,11,0,0,NA,NA,,NA,NA,NA,NA,NA,,,,29,5,67,0,24,6,0,0,60,15,0,0,19,18,9,72,69,0,28,28,0,55,2,11,19,29,0,10,10,0,0,0,0,0,0,0,0,0,48,67,0,76,82,79,0,0,NA,,,,,,0.03,1.03,1.03,12,35,0.03,1.03,1.03,12,35,1.06,,20,20,40,70,4.62,,5.09,0.65,0.47,0,1.46,0,0,0,0.18,0.37,0,0.68,,0.77,,0,0.51,219,0.8,9,,52,38,89,59,21.8,40.2,0.9,6.4,0.9,2.7,0,45.3,88.2,38.9,0,0,51,31,22,29,30,29,0.1,0.6,,0.86,0.9,0.9,1,1,1,1.5,1.7,1.5,1.714442473,200,0.3,8.3,19,8.4,39.8,3.3,7.9,8000,4.5,8.21,17.2,63,NA,NA
SMC06216,5/26/2009,11,5,6,11,0,0,6,11,11,11,0,5.447916443,0.154267814,NA,NA,5.447916443,0.154267814,0.85,0.25908,Forest,NO,NO,0,68.18181818,31.81818182,0,57.14285714,30.47619048,0,0,13.33333333,0,85,85,15.23809524,18.0952381,7.619047619,13,13,0,45.09803922,50,11.76470588,0,0,0,0.980392157,52.08333333,6.666666667,2,2,0,0,0,85,85,0,0,0,0,13.33333333,28.57142857,8.571428571,36.19047619,15,15,0,0,0,17,15,,,15,0.03,1.03,1.03,40,40,0.03,1.03,40,157,157,,,0,0,0,100,0.340909091,,0.340909091,0,0,0,0.340909091,0,0,0,0,0,0,0,,0,,0,0,208.7777778,0.63,2.045454545,,23.6631016,7.727272727,49.20454545,49.16666667,42.72727273,6.818181818,32.95454545,0,0,4.545454545,6.818181818,37.95454545,49.31818182,5,26.13636364,0,41.47727273,60.90909091,25.56818182,15.90909091,8.727272727,5.681818182,0.00245098,0.25,,0.409090909,0.409090909,0.409090909,1,0.954545455,1.294117647,13.04651114,1.206666667,,13.04651114,191,0.207743154,10.47619048,19.20930233,8.84,48.13636364,5.042857143,8.35,461,0.23,NA,22.3,72.14,0.314666667,0.0959104
SMC06456,5/14/2009,11,7,8,11,11,0,11,4,11,11,7,1.19246905,0.033766963,,NA,1.2,0.03,0.9,0.3,,,,32,0,68,0,68,15,1,1,39,0,29,29,0,19,7,60,60,0,40,40,0,9,0,0,8,36,0,12,12,0,0,0,22,22,6,6,0,0,24,24,33,31,72,72,1,1,36.4,,,,,,1.03,9,98.5,625,625,1.03,9,98.5,625,625,1,,10,40,60,80,0.44,,0.44,0,0,0,0.14,0,0,0,0,0,0,0,,0.3,,0,0,202,0.5,36,,88,66,131,43,21.4,17,50.7,10.5,0,8.6,1.8,118.7,144.3,57.5,45.7,3.2,65,22,36,29,8.9,30,0,0.2,,1,1,1,1,0.95,1,48.6,1.2,48.6,48.62130016,310,0.6,11.4,31.9,8.35,44.7,5.1,7.81,1438,0.7,4.57,15.6,60,0.13,0.04
SMC06458,6/6/2010,11,4,4,11,0,10,0,0,11,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"Suburban, Town",NO,NO,0,100,0,0,0,0,0,0,96.19047619,0,0,0,97.14285714,0,0,100,100,0,83.80952381,86.66666667,10.47619048,92.38095238,0.952380952,0.952380952,100,87.61904762,0,0,0,0,0,1.904761905,0,0,0,0,0,0,0.952380952,98.0952381,0,98.0952381,100,100,0,0,NA,NA,NA,,,NA,1.03,1.03,9,40,40,0.03,0.03,0.03,0.03,0.03,,,0,80,100,100,1.454545455,,1.454545455,1,0,0,0.454545455,0,0,0,0.545454545,0.068181818,0,0,,0,,0,1.5,245,0.25,0.227272727,,,51.81818182,129.7727273,,73.86363636,79.31818182,79.54545455,0,79.54545455,0,0,25.45454545,104.7727273,25.45454545,0,0,77.95454545,0,76.59090909,1.363636364,15,51.59090909,0.514285714,0.514285714,,0.045454545,0.045454545,0.045454545,1,1,1,0.039105384,0.38,,0.03104782,292,0.028338558,2.152380952,4.619047619,9.01,352.8761062,7.595238095,7.73,6972,3.81,0.3,27.35,81.23,NA,NA
SMC06467,6/28/2010,11,6,7,11,11,0,11,0,11,11,8,0.000386139,0.013636364,0.000386139,0.013636364,NA,NA,0.340909091,0.103909091,Forest,NO,NO,9.090909091,50,40.90909091,0,6.666666667,0.952380952,0,0,28.57142857,0,51,51,13.33333333,4.761904762,39.04761905,49,49,0,12.38095238,35.23809524,25.71428571,3.80952381,0,0,8.571428571,35.23809524,3.80952381,0,0,0,0,0,51,51,0,0,0,0,36.19047619,49.52380952,0.952380952,88.57142857,49,49,0.952380952,0,0,NA,NA,,,NA,1.03,69.25,625,2500,2500,0.03,1.03,1.03,9,9,,,0,10,30,60,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,277.2,0.636363636,22.5,,87.8342246,59.88636364,106.25,70,27.95454545,6.818181818,15.90909091,6.818181818,0,19.77272727,0,46.36363636,72.95454545,23.63636364,10.45454545,5.454545455,46.36363636,54.31818182,22.27272727,24.09090909,4.353636364,37.38636364,0.021428571,0.25,,1,1,1,1,0.954545455,1,2.055584556,2.933333333,,2.055584556,270,0.269430052,3.25,8.095238095,9.95,37.11538462,1.20625,7.99,2268,1.17,NA,18.02,64.436,0.340909091,0.103909091
SMC06653,7/1/2010,4,3,3,3,0,0,0,0,6,0,0,46.15521724,1.306970206,NA,NA,46.15521724,1.306970206,1.61,0.490727999,Urban/Industrial,NO,NO,18.18181818,36.36363636,45.45454545,0,1.904761905,0,0,0,3.80952381,0,78.5,78.5,1.904761905,1.904761905,0,21.5,21.5,0,20,20,0,13.33333333,2.884615385,20,14.42307692,21.9047619,0,0,0,0,0,0,3,3,75.5,75.5,0,0,96.19047619,98.0952381,0,98.0952381,21.5,21.5,0,0,0,NA,NA,,,NA,0.03,1.03,9,9,157,1.03,1.03,1.03,1.03,1.03,,,20,80,80,80,0,,0,0,0,0,0,0,0,0,0,0,0,0.2425,,0.197045455,,0,0,238.5,0.557272727,28.52272727,,1.604278075,69.54545455,142.7272727,,1.818181818,1.363636364,0,0,0,0,0,2.727272727,4.090909091,2.727272727,0,0,73.18181818,6.25,55.45454545,17.72727273,33.61818182,41.02272727,0.137019231,0.95,,0.909090909,0.863636364,0.863636364,1,1,1.047619048,1.032419983,0.156,,1.032419983,250,0.036545875,11.28571429,18.19047619,7.8,273.628692,30.88095238,8.2,1090,0.5,NA,31.9,89.42,1.1665,0.355549199
SMC06714,6/6/2010,11,5,6,11,1,0,7,0,11,0,2,0.0000297,0.00105,0.0000297,0.00105,NA,NA,0.15,0.04572,"Suburban, Town",NO,NO,0,100,0,0,5.714285714,0,0,0,76.19047619,4,2,1.92,27.61904762,5.714285714,5.714285714,92,88.32,26.66666667,3.80952381,85.71428571,84.76190476,23.80952381,0.952380952,0.952380952,100,85.71428571,0,2,1.92,0,0,0,2,1.92,0,0,0,0,34.28571429,61.9047619,0,67.61904762,94,90.24,0,0,0,NA,NA,,,NA,0.03,0.03,1.03,3.0225,9,0.03,0.03,1.03,5660,5660,,,10,90,90,90,0.3335,,0.3335,0.3335,0,0,0,0,0,0,0,0,0.371363636,0,,0,,0,0,264.2,0.454545455,3.636363636,,,10.79545455,87.72727273,,65,18.86363636,0.909090909,0.454545455,0,3.181818182,0,11.81818182,33.86363636,10.45454545,0,0.909090909,76.93181818,2.5,57.72727273,19.20454545,5.263636364,7.159090909,0.50952381,0.50952381,,0.363636364,0.363636364,0.363636364,1,1,1.692307692,5.378017428,0.213333333,,0.428195882,284,0.470493992,7.341666667,16.19047619,7.52,21.25425653,1.560416667,7.54,7050,3.88,5,20.63,69.134,0.15,0.04572
SMC06904,6/9/2010,11,6,7,11,1,0,3,0,11,7,2,,,,,0.7,0.02,0.8,0.2,,,,0,0,100,0,24,2,0,0,69,0,7,7,33,17,14,93,93,0,45,47,2,10,0,0,2,47,0,0,0,0,0,0,7,7,0,0,0,0,28,61,5,75,93,93,1,0,18.8,,,,,,0.03,0.03,1.03,9,40,0.03,0.03,1.03,9,40,1.03,,0,40,100,100,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,231,0.4,22,,36,51,108,5,22.5,17.7,5.9,0.5,0,1.4,0,13.2,32.3,6.8,5,0.9,57,33,9,48,5.2,29,0,0.2,,0.73,0.73,0.73,1,0.91,1,1.2,0.5,1.2,,228,0.3,9.6,22.1,8.84,29.2,2.8,8.21,1495,0.8,14.7,23.1,73.7,0.29,0.09
SMC06926,7/1/2009,8,8,8,8,3,10,0,3,10,1,1,0.060170259,0.001703832,NA,NA,0.060170259,0.001703832,0.18,0.054864,"Suburban, Town",NO,NO,0,100,0,0,39.04761905,10.47619048,3,3,39.04761905,0,25,25,6.666666667,27.61904762,17.14285714,70.5,70.5,0,10.47619048,10.47619048,0,2.857142857,0.970873786,1,97.08737864,11.53846154,0,4.5,4.5,0,0,20,22,22,0,0,0,0,17.14285714,23.80952381,0.952380952,40.95238095,75,75,0,0,27.27272727,NA,NA,,,NA,0.03,0.03,0.03,1.03,9,1.03,9,40,157,5660,,,0,0,20,50,0.197045455,,0.197045455,0.197045455,0,0,0,0,0,0,0.030318182,0,0,0.318181818,,0,,0.090909091,0.886363636,192.1,0.2,46.70454545,,75,69.54545455,98.97727273,26.36363636,8.409090909,18.40909091,71.13636364,3.181818182,57.72727273,0,5,65.45454545,83.86363636,48.86363636,0.454545455,7.954545455,29.43181818,24.88636364,17.5,11.93181818,5.036363636,22.84090909,0.36407767,0.375,,1,0.954545455,0.954545455,1,0.636363636,1.047619048,32.65659534,2.346666667,,9.000352585,316,0.124669604,2.695238095,4.837209302,9.03,80.21201413,2.161904762,8.25,956,0.74,-0.01,19.58,67.244,0.075454545,0.022998545
SMC08040,5/12/2009,1,4,4,0,1,11,0,0,1,0,0,0.513869082,0.014551152,,NA,0.5,0.01,0.1,0,,,,0,100,0,0,0,0,0,0,46,0,27,27,4,0,0,73,73,0,45,45,0,6,0,0,71,45,0,0,0,0,0,96,27,27,0,0,0,0,0,4,0,4,73,73,0,0,0,,,,,,0.03,0.03,0.03,0.03,0.03,5660,5660,5660,5660,5660,1,,0,0,0,100,2.69,,2.69,0.39,0,0,0,0,0,0,0,0,0,0.15,,0.65,,0,1.5,80,0.3,8,,7,8,8,,0.5,0,87.5,0.5,87.5,0,0,1,1,0.5,0,0,0,88,0,0,9.3,0,0.2,0.2,,0.36,0,0,0,0,0,3563.2,1.4,0,0.03,180,0,0.6,1.3,12.2,533.3,3.2,8.12,3732,1.9,7.45,32.4,90.3,-0.02,0
SMC08150,6/3/2010,11,7,8,6,11,4,11,0,10,1,9,2.531671726,0.07168896,NA,NA,2.531671726,0.07168896,1.91,0.582167999,"Suburban, Town",NO,NO,86.36363636,0,13.63636364,0,4.761904762,3.80952381,0,0,44.76190476,0,11.5,11.5,8.571428571,0.952380952,0,37,37,4.761904762,40.95238095,54.28571429,24.76190476,1.904761905,0,0,94.23076923,54.28571429,9.523809524,51.5,51.5,0.5,0.5,0.952380952,11,11,0,0,0,0,70.47619048,79.04761905,0,79.04761905,88.5,88.5,0.952380952,0,15.38461538,NA,NA,,,NA,0.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,121.9,,,20,60,80,80,0.204545455,,0.204545455,0,0.401590909,0,0.204545455,0,0,0,0.3335,0,0,0,,0,,1.393954545,0.219772727,249.6,0.531818182,15.79545455,,,30.68181818,65.22727273,20,36.13636364,2.727272727,6.363636364,14.09090909,1.818181818,6.818181818,0,40.68181818,50.22727273,22.04545455,0.454545455,4.090909091,34.54545455,27.27272727,22.15909091,12.38636364,9.154545455,14.88636364,0.394230769,0.418367347,,0.863636364,0.818181818,0.818181818,1,0.545454545,1.157894737,1.638044006,0.253333333,,0.939863587,250,0.380255319,21.27619048,42.95238095,9.32,26.29811996,5.595238095,7.74,2837,1.48,4.9,21.03,69.854,0.904615385,0.275726769
SMC08335,7/7/2010,10,7,8,10,10,1,10,0,10,10,5,0.124697749,0.003531047,NA,NA,0.124697749,0.003531047,0.72,0.219456,Agriculture,NO,NO,0,80,20,5.376344086,59.13978495,24.7311828,0,0,15.05376344,0,20.5,20.5,15.05376344,15.05376344,5.376344086,40.5,40.5,0,25,27.71084337,0,6.451612903,0,0,4.761904762,32.3943662,12.90322581,39,39,0,0,0,20.5,20.5,0,0,5.376344086,0,7.52688172,22.58064516,8.602150538,27.95698925,79.5,79.5,0,5.376344086,0,NA,NA,,,NA,0.03,1.03,9,9,40,0.03,1.03,157,157,2500,,,0,60,60,60,0,,0,0,0,0,0,0,0,0,0,0.068181818,0,0,,0,,0,0.106090909,136.6,0.4,8.409090909,,33.16993464,42.93290043,84.06926407,45.43478261,29.5,17,54.5,9,0.5,5,0,78,100,15,51.5,2.5,41.13636364,58.29545455,24.31818182,16.81818182,12.96666667,34.52380952,0.011904762,0.25,,0.772727273,0.761904762,0.761904762,1,0.818181818,1,25.98764791,0.5,,18.23677042,230,0.216441918,33.35483871,61.3125,10.25,46.20177135,15.41052632,8.02,868,0.51,NA,17.31,63.158,0.348333333,0.106172
SMC08426,6/8/2010,10,7,8,11,11,1,11,5,11,0,11,0.135625271,0.00384048,NA,NA,0.135625271,0.00384048,0.65,0.19812,Urban/Industrial,NO,NO,50,4.545454545,45.45454545,0,0.952380952,0,0,0,76.19047619,0,6,6,8.571428571,0.952380952,0,21.5,21.5,0,16.19047619,20,3.80952381,30.47619048,14.5631068,14.5631068,100,32.03883495,31.42857143,72.5,72.5,0,0,1.904761905,6,6,0,0,0,0,54.28571429,62.85714286,0,62.85714286,94,94,2.857142857,0,25,NA,NA,,,NA,1.03,9,40,157,625,0.03,1.03,1.03,1.03,1.03,,,30,70,70,70,0.075772727,,0.075772727,0,0,0,0,0.045454545,0.030318182,0,0,0.068181818,0.492454545,0,,0,,0.090954545,0.136363636,234.1,0.677272727,23.40909091,,,62.5,119.7727273,,6.363636364,19.54545455,9.545454545,6.818181818,0.454545455,17.72727273,2.272727273,43.86363636,81.13636364,27.95454545,0,6.818181818,57.27272727,7.045454545,30.11363636,27.15909091,6.981818182,39.09090909,0.86407767,0.86407767,,0.954545455,0.954545455,0.954545455,1,1,1,0.87894936,0.14,,0.676498383,476,0.765843621,35.44761905,65,2.29,13.05749597,4.628571429,7.115,4836,2.32,9.8,18.13,64.634,0.3825,0.116586
SMC08616,5/13/2009,11,8,9,11,9,5,10,6,11,11,4,1.239356643,0.035094672,,NA,1.2,0.03,0.2,0,,,,0,14,86,0,64,21,0,0,95,0,0,0,4,38,1,100,100,0,75,75,0,15,0,0,3,70,0,0,0,0,0,0,0,0,0,0,0,0,25,29,5,30,100,100,7,0,18.2,,,,,,1.03,1.03,40,157,157,1.03,1.03,40,157,157,1,,0,20,80,100,0.51,,0.51,0.27,0,0,0,0,0,0,0,0,0,0.03,,0.21,,0,0,113,0.2,32,,19,71,133,48,42,23.2,11.8,7.7,2.3,6.4,2.7,28.8,58.4,11.6,5,1.8,62,19,23,39,24.7,39,0,0.2,,0.95,0.95,0.95,1,0.95,1,17.4,0.7,17.4,17.39765396,290,4.3,24.6,66.9,12.21,70.3,17.3,7.49,1335,0.7,2.71,23.1,73.6,0.04,0.01
